Time (s), Cell Name, Value
39.519151, C00, 13.65971
79.088263, C00, 11.00582
81.18662500000001, C00, 14.12475
100.121844, C00, 19.98691
109.364629, C00, 18.16445
128.749496, C00, 13.43402
136.093764, C00, 10.20326
137.642555, C00, 15.03261
149.333429, C00, 10.98091
149.783078, C00, 10.31199
171.216347, C00, 9.914581
171.915801, C00, 10.49371
218.82918, C00, 12.89286
253.452153, C00, 11.43894
256.699618, C00, 9.808294
267.84092, C00, 12.37789
291.872162, C00, 15.03487
300.815181, C00, 10.64451
343.681719, C00, 15.24053
344.281251, C00, 12.82444
348.527936, C00, 14.50788
382.451455, C00, 13.81845
406.332813, C00, 10.00974
408.830863, C00, 13.74616
439.207151, C00, 13.64225
479.225912, C00, 13.02608
481.674001, C00, 13.28013
534.083089, C00, 13.92156
610.673303, C00, 11.53413
614.620222, C00, 9.682609
635.903608, C00, 9.487728
14.288846, C01, 6.403355
14.538651, C01, 6.214743
80.137444, C01, 5.53907
92.327928, C01, 6.034769
222.076645, C01, 6.082422
234.267129, C01, 6.09255
282.829221, C01, 8.036644
283.128987, C01, 5.55393
283.978324, C01, 8.435665
284.378012, C01, 7.131605
284.527895, C01, 5.477551
284.627817, C01, 5.91119
339.435034, C01, 5.960123
503.506958, C01, 9.709606
516.996428, C01, 6.84937
524.990188, C01, 6.117815
578.948068, C01, 5.867549
131.297508, C02, 7.330231
223.225748, C02, 6.542852
526.08933, C02, 7.528266
574.001929, C02, 6.822827
17.286506, C03, 6.048889
143.587914, C03, 6.690615
205.039944, C03, 6.530414
410.529537, C03, 6.687885
410.779342, C03, 8.586793
466.685701, C03, 6.753467
5.895398, C04, 8.096543
241.361591, C04, 9.717669
282.879182, C04, 10.46582
284.228129, C04, 12.66542
287.875282, C04, 9.36116
333.839402, C04, 9.031612
454.345334, C04, 7.656603
583.1447920000001, C04, 7.686422
1.298986, C05, 5.137999
69.046102, C05, 6.362195
70.594893, C05, 6.39599
110.263927, C05, 5.089299
118.857219, C05, 5.866162
169.36779, C05, 6.53901
208.737058, C05, 5.399867
217.879921, C05, 6.970317
249.355351, C05, 5.788632
254.701178, C05, 5.311714
361.21803, C05, 6.368405
398.738741, C05, 5.455868
415.825403, C05, 5.355474
418.17357, C05, 5.161069
496.662301, C05, 5.65457
501.058869, C05, 5.470933
574.101851, C05, 5.797632
596.4344180000001, C05, 5.445878
6.694774, C06, 7.268152
6.844657, C06, 16.95556
7.244345, C06, 6.677876
7.444189, C06, 5.928759
9.042941000000001, C06, 5.554987
14.738495, C06, 7.206839
67.297467, C06, 5.630603
67.497311, C06, 10.18619
76.19052499999999, C06, 11.47253
76.59021300000001, C06, 5.663307
76.93994000000001, C06, 6.148129
96.67453500000001, C06, 6.590631
113.91108, C06, 6.488921
160.37481, C06, 5.44403
160.624615, C06, 16.2562
161.024303, C06, 6.686077
195.147666, C06, 5.557594
224.224968, C06, 9.096577
224.574695, C06, 6.007218
231.669157, C06, 5.72706
252.203128, C06, 8.86879
289.973644, C06, 6.948888
292.072006, C06, 8.543024
292.571616, C06, 5.52325
317.701999, C06, 5.53043
428.715341, C06, 5.440452
473.930046, C06, 5.474166
490.017488, C06, 7.857281
490.267293, C06, 7.917866
500.759103, C06, 5.606083
501.308674, C06, 5.473303
548.57178, C06, 5.425632
553.517919, C06, 7.472556
593.836446, C06, 7.423117
594.0862509999999, C06, 6.097834
606.926228, C06, 6.185177
513.699001, C07, 7.713059
8.393447999999999, C08, 5.57033
9.242785, C08, 5.553096
112.811938, C08, 6.368923
124.352929, C08, 5.939321
163.472392, C08, 5.678339
197.895521, C08, 5.76218
212.933782, C08, 5.842137
225.673837, C08, 5.813453
410.779342, C08, 6.48924
562.4609380000001, C08, 5.576806
571.2540739999999, C08, 5.536366
7.044501, C09, 4.994215
8.143643000000001, C09, 5.261866
9.092902, C09, 5.452205
14.788456, C09, 5.093831
50.360688, C09, 5.257398
107.166345, C09, 5.631886
107.366189, C09, 6.880092
137.742477, C09, 5.16697
160.674576, C09, 6.6223
164.171846, C09, 5.512052
204.34049, C09, 5.401003
212.933782, C09, 6.636646
255.600476, C09, 6.58499
257.199228, C09, 5.772074
268.340531, C09, 5.067818
270.538815, C09, 5.191234
334.438934, C09, 6.02291
356.271891, C09, 5.483093
362.067367, C09, 5.267479
378.254731, C09, 5.23915
386.19853, C09, 5.125831
393.093148, C09, 5.149642
411.928445, C09, 4.975695
412.727821, C09, 6.365088
536.7310230000001, C09, 5.057042
607.925448, C09, 5.1958
7.394228, C10, 7.626415
8.293526, C10, 5.355201
42.117123, C10, 4.547287
47.96256, C10, 4.449305
49.46139, C10, 6.246903
50.96022, C10, 4.494715
54.657334, C10, 4.749095
92.62769400000001, C10, 4.707725
97.02426199999999, C10, 4.99517
104.218646, C10, 4.884165
107.765877, C10, 6.667763
110.064083, C10, 4.73464
111.113264, C10, 4.681829
113.761197, C10, 5.232326
120.655815, C10, 4.586467
156.577774, C10, 5.073718
160.87442, C10, 4.57843
161.423991, C10, 5.14744
167.918921, C10, 5.551062
175.36311, C10, 5.106046
182.307689, C10, 4.810256
185.455232, C10, 6.970601
189.252268, C10, 5.522241
193.498953, C10, 4.512954
201.142986, C10, 4.833557
201.892401, C10, 5.699448
212.783899, C10, 4.484604
213.33347, C10, 6.323811
226.023564, C10, 4.367114
239.513034, C10, 4.607668
256.549735, C10, 6.461346
294.570056, C10, 5.205757
303.662958, C10, 4.581896
304.562256, C10, 4.332577
332.090767, C10, 5.261285
352.72466, C10, 5.742653
360.71842, C10, 4.778408
361.267991, C10, 4.533009
373.008826, C10, 4.322428
385.19931, C10, 4.854826
387.047867, C10, 4.421947
397.040067, C10, 6.592173
398.089248, C10, 5.436783
399.987766, C10, 4.501333
411.378874, C10, 4.414711
418.523297, C10, 5.715228
429.714561, C10, 5.439118
492.315694, C10, 5.80968
499.61, C10, 5.394858
503.407036, C10, 4.328972
533.833285, C10, 5.368044
553.867646, C10, 6.078509
574.001929, C10, 4.414732
606.876267, C10, 5.553444
619.966049, C10, 4.998234
627.710004, C10, 5.10518
9.142863, C11, 4.246402
36.621413, C11, 4.258977
53.108543, C11, 4.722994
67.996921, C11, 5.130088
72.643294, C11, 4.226523
76.540252, C11, 4.571267
78.688575, C11, 4.991956
79.038302, C11, 6.016124
93.227226, C11, 5.440335
99.472351, C11, 4.327816
107.965721, C11, 4.290867
124.053163, C11, 4.960112
125.40211, C11, 7.937786
137.592594, C11, 4.347313
143.338109, C11, 4.175566
144.487212, C11, 5.972012
145.286588, C11, 5.522146
146.985262, C11, 4.652201
156.228047, C11, 5.30428
157.277228, C11, 4.267845
161.174186, C11, 5.054888
161.87364, C11, 4.173378
166.270208, C11, 4.263711
168.918141, C11, 4.831775
178.960302, C11, 4.143538
188.552814, C11, 4.438365
193.249148, C11, 4.285638
193.548914, C11, 4.226736
202.392011, C11, 4.941332
206.239008, C11, 4.416776
236.865101, C11, 5.203054
244.8089, C11, 4.242861
248.555975, C11, 4.215178
249.954883, C11, 4.286885
251.953323, C11, 4.512859
253.80188, C11, 4.206375
256.649657, C11, 4.383436
258.748019, C11, 4.32535
262.045444, C11, 4.35792
265.392832, C11, 4.213569
285.726959, C11, 4.079783
295.619237, C11, 4.094931
296.718379, C11, 4.847189
317.202389, C11, 4.110182
319.700439, C11, 4.634294
332.690299, C11, 5.358102
332.990065, C11, 4.092005
346.129808, C11, 4.515623
347.278911, C11, 4.419078
351.375713, C11, 6.620197
355.922164, C11, 4.200787
356.72154, C11, 4.735569
356.971345, C11, 4.26523
378.654419, C11, 5.39161
382.101728, C11, 6.371443
382.651299, C11, 4.237592
388.796502, C11, 4.287115
389.745761, C11, 5.436702
390.944825, C11, 4.11315
391.844123, C11, 4.440806
396.19073, C11, 4.559586
403.884724, C11, 4.979942
405.68332, C11, 4.623865
408.830863, C11, 4.319791
413.127509, C11, 4.552794
417.324233, C11, 4.541003
425.118149, C11, 4.093674
433.66148, C11, 4.209412
442.804343, C11, 4.53596
452.197011, C11, 4.973271
452.496777, C11, 6.234828
453.795763, C11, 4.994813
460.740342, C11, 4.888507
468.334414, C11, 6.061902
479.026068, C11, 4.439771
484.571739, C11, 4.317235
486.270413, C11, 6.138653
491.216552, C11, 4.358706
500.409376, C11, 8.167146
510.801264, C11, 5.379092
517.496038, C11, 6.264346
523.09167, C11, 4.946621
525.939447, C11, 4.327725
543.675602, C11, 4.522234
555.916047, C11, 4.540449
578.448458, C11, 5.783237
583.594441, C11, 4.58777
599.9816489999999, C11, 4.253513
600.781025, C11, 4.682855
606.976189, C11, 4.680912
611.7724449999999, C11, 4.553851
612.971509, C11, 4.397423
615.169793, C11, 4.665377
622.1643330000001, C11, 4.795197
503.456997, C12, 7.809911
338.086087, C14, 16.06329
14.188924, C15, 37.76136
