File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px,Distance_cm
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,0,156.96431807585049,106.53599716139854,0.0,0.0
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,1,173.81166616631643,105.01081056739717,16.9162446136206,1.1594632805578584
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,2,170.44268609347952,105.57081361800346,3.4152057255545385,0.23408302047979937
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,3,160.50760657983776,107.9547281096751,10.217086338383679,0.7002935175166952
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,4,168.99253265544672,107.59450787021801,8.492569053558736,0.58209266891748
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,5,169.01765245300322,110.4331757221458,2.838778994180005,0.19457391877157376
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,6,167.7812355573438,110.32648966653436,1.2410111419056775,0.08506065516717781
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,7,163.49945923438403,109.42792675870497,4.375045574526691,0.2998717983982346
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,8,163.2373264826123,108.74283753319787,0.7335262956822585,0.05027692756833294
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,9,166.8488664167485,108.6148366761245,3.613807537109863,0.24769546894045005
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,10,169.5448650528774,108.09749539686352,2.7451868142689855,0.18815897866915784
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,11,182.07507239472272,105.54242804294607,12.78805947799309,0.8765116450482319
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,12,180.89436034778436,101.59602757766878,4.119242353895461,0.28233868462831785
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,13,163.43542195574807,103.35118820336888,17.546940434130576,1.2026920622281014
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,14,157.8900342765047,105.57139614332573,5.973328034668071,0.40942033395213007
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,15,162.00482489047752,107.6871436479769,4.626866034399139,0.3171319281246754
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,16,162.7811608870282,104.97953987791973,2.8167029937797983,0.19306079854718242
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,17,185.260877308385,107.92141221889335,22.671397470275288,1.5539295798874337
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,18,178.16733109222304,108.24052687307254,7.100720532688051,0.4866934069117194
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,19,181.80561464921396,107.83539209561945,3.6607706058933163,0.2509143839561908
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,20,177.6033512198612,107.66724762109179,4.205626052562196,0.28825954525256114
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,21,177.36977479841457,107.55149308042252,0.2606857463333332,0.017867768972491125
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,22,178.19994913063667,108.73781279482789,1.4479447111914363,0.09924417406169798
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,23,174.60046523544173,109.54100360426456,3.688007563459062,0.25278124346862463
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,24,171.4268181425052,109.26481395199608,3.1856422577754553,0.21834841640384156
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,25,170.45416520367615,108.96745751754196,1.0170912390361246,0.06971286899516403
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,26,154.1892035340421,107.4477405973903,16.335804774545405,1.1196791147839305
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,27,160.5150336425858,110.26289494519803,6.923959890419554,0.4745779830195202
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,28,161.21329958898062,109.40183382094472,1.1086034419913366,0.07598524454145361
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,29,174.40257791311276,104.51889778388968,14.064143310326184,0.9639762319171433
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,30,197.67893483206208,97.20435434229894,24.39859293437304,1.6723139946738552
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,31,202.64016334061262,93.34226477440338,6.2872509210705365,0.43093705164119234
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,32,209.23125886947244,94.2071882865992,6.647603549588765,0.4556361293834813
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,33,215.13782699766077,97.32319829576439,6.678103430626672,0.45772663427582383
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,34,224.73036119063894,101.4454950115908,10.440787444286407,0.7156263070358038
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,35,238.43478780117192,105.47313401737027,14.284018506161377,0.9790467881605251
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,36,249.35117092430463,106.19470241276,10.940204817106572,0.7498570786215618
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,37,249.59735766523482,107.30735113687457,1.1395591668200609,0.07810699361057381
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,38,251.28378982785523,106.89412359659065,1.7363209493551715,0.119009888425218
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,39,251.28042580275434,107.53520758898573,0.6410928185294986,0.04394140658830318
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,40,250.9394134365485,107.42127647717429,0.3595410020343862,0.024643447717597473
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,41,250.7919839314354,107.17048817877796,0.2909127525400407,0.019939570638781327
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,42,250.42348681096652,106.92061387660378,0.4452272393743263,0.03051650335814027
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,43,250.59841875612528,106.93737828550012,0.1757334084420811,0.01204501583595032
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,44,250.50004420832985,106.95958095555673,0.10084894749871341,0.006912329194714731
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,45,250.56356060087296,107.00252350409467,0.07667068929273531,0.0052551172532944645
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,46,250.7841832101346,106.97387966941814,0.222474279372659,0.015248701097256083
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,47,250.68937333167082,107.03279276711716,0.11162287460376481,0.007650789364275998
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,48,250.78079970499167,106.95719095476117,0.11863564291607966,0.00813145440187198
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,49,251.49471967815182,107.36831959281328,0.8238376570074843,0.05646699573449555
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,50,251.49186938161566,108.18342166911432,0.8151070598274921,0.05586858828185134
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,51,251.9351791670987,108.73061077910944,0.7042297125244557,0.048268898410967154
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,52,253.7315191571027,109.16747665731185,1.8486993144438295,0.12671246017359
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,53,261.33022259387167,109.09368849994821,7.599061692875753,0.5208504133647358
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,54,270.0209906181495,109.38796273079129,8.695748741468329,0.5960188914844375
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,55,285.6722924860768,114.30993467997176,16.40698199028403,1.1245577016066128
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,56,316.92847364481565,116.24555330129215,31.316057862941562,2.146446803841442
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,57,333.8235382490489,115.50116794688508,16.911455216422716,1.1591350085144003
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,58,353.1938684287241,118.24168691089301,19.563234279170782,1.3408916880632926
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,59,373.267861629351,120.12662201707978,20.162296083862817,1.3819522296427085
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,60,395.18344122966073,120.02232346024356,21.915827782825602,1.5021417671364223
WIN_20230515_5394_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,401.0,61,412.71530488625655,122.75150961263705,17.743018354493174,1.216131519624309
