Time (s), Cell Name, Value
2.697894, C000, 20.54821
3.547231, C000, 21.74606
9.942239000000001, C000, 20.72784
10.391888, C000, 13.47219
10.741615, C000, 8.14336
86.232686, C000, 11.79611
90.279527, C000, 8.535297
90.57929300000001, C000, 13.195
90.879059, C000, 13.02086
91.178825, C000, 17.01568
125.452071, C000, 8.291037
125.751837, C000, 9.91928
126.051603, C000, 13.95502
126.40133, C000, 8.608864
184.8557, C000, 11.97474
185.205427, C000, 17.38661
185.605115, C000, 19.14461
264.743339, C000, 13.87595
265.093066, C000, 10.99042
265.842481, C000, 22.23278
295.819081, C000, 24.1666
296.568496, C000, 9.277945
296.818301, C000, 9.537178
298.067326, C000, 11.19061
298.317131, C000, 15.57174
299.666078, C000, 8.802094
328.943224, C000, 13.12494
329.542756, C000, 17.34392
346.129808, C000, 16.0959
346.579457, C000, 13.81004
347.029106, C000, 24.04008
490.766903, C000, 9.579552
491.016708, C000, 12.87213
491.316474, C000, 12.2372
491.716162, C000, 15.98
492.465577, C000, 12.59106
635.304076, C000, 8.65513
635.653803, C000, 11.68289
636.303296, C000, 10.5919
655.888008, C000, 13.08311
656.587462, C000, 12.85381
656.98715, C000, 9.323896
747.866209, C000, 17.32517
748.365819, C000, 8.557538
748.8654289999999, C000, 18.47675
751.663245, C000, 8.351551
838.545424, C000, 8.823352
859.878771, C000, 16.86313
860.628186, C000, 14.38064
860.9779129999999, C000, 11.94733
865.32452, C000, 8.19842
865.874091, C000, 8.518784
877.614926, C000, 8.265391
974.73911, C000, 21.39943
975.9881350000001, C000, 11.80487
978.586107, C000, 10.16431
6.444969, C001, 8.251387
27.928199, C001, 5.279989
55.007061, C001, 6.316075
111.41303, C001, 6.220809
116.159325, C001, 5.94579
121.505152, C001, 5.643678
125.002422, C001, 17.22206
128.949341, C001, 6.647589
133.39587, C001, 7.007072
152.630855, C001, 9.70949
191.050864, C001, 5.216359
195.597315, C001, 7.606318
209.186707, C001, 5.251582
224.274929, C001, 8.30196
235.566115, C001, 5.853065
239.413112, C001, 5.483294
251.80344, C001, 6.229443
252.80266, C001, 5.753911
259.897122, C001, 6.549106
262.595016, C001, 8.689657
268.240609, C001, 8.005581
288.324931, C001, 5.439635
304.26249, C001, 5.628698
345.630198, C001, 8.030636
358.320292, C001, 5.317297
448.250092, C001, 5.528802
513.998768, C001, 5.397767
514.198612, C001, 5.864169
522.991748, C001, 5.663443
536.181452, C001, 5.562128
564.459378, C001, 5.535012
577.449238, C001, 5.518869
583.694363, C001, 5.417744
591.588201, C001, 6.297579
594.985549, C001, 5.675955
608.574941, C001, 6.953529
615.919208, C001, 8.277142
634.904388, C001, 6.59679
650.442259, C001, 6.689262
745.667925, C001, 6.305674
808.5688239999999, C001, 7.153646
808.818629, C001, 7.304181
813.564924, C001, 5.949327
815.813169, C001, 6.32552
834.948232, C001, 5.613659
878.464263, C001, 6.59295
899.148117, C001, 5.662385
70.644854, C002, 8.315901
488.11897, C002, 8.31101
497.61156, C002, 7.727473
591.288435, C002, 8.515791
718.339258, C002, 9.037334
781.88965, C002, 8.904619
979.2356, C002, 10.24956
979.685249, C002, 9.863065
980.184859, C002, 8.526325
1.598752, C003, 6.69416
4.246685, C003, 6.757133
13.189704, C003, 7.42544
24.880578, C003, 5.89197
77.089823, C003, 5.882171
121.655035, C003, 6.540143
169.617595, C003, 6.527847
264.993143, C003, 9.533664
341.533396, C003, 7.47806
378.154809, C003, 5.866278
502.60766, C003, 5.887588
549.271234, C003, 6.309706
618.966829, C003, 6.355676
656.637423, C003, 6.459109
656.937189, C003, 7.825068
686.46414, C003, 6.39267
723.984851, C003, 6.361328
791.232357, C003, 6.123137
854.3330999999999, C003, 5.953595
905.043515, C003, 7.067039
944.812471, C003, 6.129343
990.626708, C003, 6.961241
10.291966, C004, 12.16649
30.176444, C004, 7.873615
186.554374, C004, 15.91911
267.740999, C004, 9.049583
292.971304, C004, 7.856143
297.867482, C004, 8.98855
301.914323, C004, 7.937953
405.783242, C004, 8.199389
422.020567, C004, 10.59604
637.50236, C004, 8.649801
657.037111, C004, 7.79641
677.920809, C004, 10.0041
789.084034, C004, 7.73173
812.515743, C004, 9.003516
860.3284200000001, C004, 10.00574
861.277679, C004, 12.8564
861.82725, C004, 9.296927
904.993554, C004, 7.792929
975.388603, C004, 8.863476
975.73833, C004, 9.12693
976.837472, C004, 11.9567
19.035141, C005, 5.654171
20.134283, C005, 5.684166
22.832177, C005, 6.050334
24.9805, C005, 6.113944
33.02422, C005, 5.641153
85.23346600000001, C005, 7.291326
102.120284, C005, 5.541035
134.145285, C005, 5.420463
149.982922, C005, 5.396463
150.632415, C005, 5.403487
226.872901, C005, 6.235761
267.441233, C005, 6.850613
275.584876, C005, 5.576875
280.830781, C005, 6.576051
408.381214, C005, 7.178082
440.65602, C005, 5.386882
459.591239, C005, 5.508209
547.172872, C005, 5.886099
575.900447, C005, 5.650672
614.470339, C005, 5.663014
620.51562, C005, 6.32149
672.9746699999999, C005, 7.98202
714.94191, C005, 5.571828
718.139414, C005, 6.150043
722.4860210000001, C005, 5.756291
735.525842, C005, 5.439058
781.989572, C005, 6.992808
849.137156, C005, 6.113542
853.383841, C005, 5.77659
854.882671, C005, 5.990845
859.728888, C005, 6.343621
891.554045, C005, 7.097648
937.418243, C005, 6.272528
990.626708, C005, 6.367902
84.783817, C006, 41.78296
85.58319299999999, C006, 9.684807
121.505152, C006, 21.7532
122.054723, C006, 25.47602
219.8284, C006, 58.28941
292.321811, C006, 36.65728
394.242251, C006, 42.21442
438.807463, C006, 20.29867
439.257112, C006, 13.56832
487.969087, C006, 26.4055
488.418736, C006, 20.54845
591.438318, C006, 30.26846
591.9379280000001, C006, 18.83289
656.437579, C006, 29.03326
672.924709, C006, 23.55228
673.47428, C006, 12.89089
683.516441, C006, 46.79499
718.139414, C006, 29.31595
781.839689, C006, 27.07893
782.439221, C006, 10.53263
782.689026, C006, 9.439354
790.582864, C006, 29.01066
790.9825520000001, C006, 15.31618
979.285561, C006, 52.4283
39.818917, C007, 58.83892
56.356008, C007, 60.81026
69.74555599999999, C007, 51.95314
93.377109, C007, 58.0976
121.305308, C007, 69.67318
176.36233, C007, 56.87983
182.107845, C007, 82.18681
193.199187, C007, 60.81179
271.488074, C007, 57.47998
303.063426, C007, 74.55595
355.622398, C007, 77.18816
360.618498, C007, 73.07175
459.291473, C007, 60.90733
565.658442, C007, 82.92638
647.694404, C007, 64.14876
774.295578, C007, 72.12166
893.3526409999999, C007, 52.08308
968.24418, C007, 55.3401
140.989942, C009, 29.85623
220.577815, C009, 24.31637
237.31475, C009, 26.01063
477.876965, C009, 20.3168
737.624204, C009, 22.14346
980.884313, C009, 19.62921
124.802578, C010, 4.725264
158.776058, C010, 5.412009
182.757338, C010, 5.07841
264.543495, C010, 6.2871
269.489634, C010, 5.128608
341.383513, C010, 4.702727
344.131368, C010, 6.39988
369.21179, C010, 5.450156
428.065848, C010, 4.803605
537.130711, C010, 5.111189
569.0058289999999, C010, 4.846178
570.254854, C010, 4.784686
616.1690129999999, C010, 5.859209
777.742887, C010, 7.377411
971.991255, C010, 5.309898
975.938174, C010, 4.823232
990.177059, C010, 6.279877
44.565212, C014, 8.267235
57.155384, C014, 9.164215
65.398949, C014, 8.195045
68.84625800000001, C014, 8.299599
69.695595, C014, 10.62862
94.676095, C014, 8.48781
106.067203, C014, 10.34233
106.716696, C014, 8.289177
112.362289, C014, 8.403307
154.229607, C014, 8.467377
257.948643, C014, 9.016117
330.142288, C014, 8.269321
356.271891, C014, 8.219098
69.895439, C015, 9.864588
186.604335, C015, 9.754081
196.896301, C015, 8.978917
830.1020150000001, C015, 12.80114
893.30268, C015, 9.645902
894.1020559999999, C015, 9.163301
7.743955, C016, 5.084066
11.191264, C016, 5.078421
14.638573, C016, 4.888658
22.832177, C016, 4.651498
40.668254, C016, 4.894856
50.910259, C016, 5.043603
70.29512699999999, C016, 4.824245
74.34196799999999, C016, 4.594487
82.235806, C016, 4.666952
88.830658, C016, 4.477942
109.014902, C016, 6.544317
129.099223, C016, 4.414118
141.589474, C016, 5.146821
161.823679, C016, 4.398057
173.064904, C016, 6.92456
173.964202, C016, 4.48118
202.242128, C016, 4.973051
236.115686, C016, 4.374436
237.514594, C016, 4.617072
