File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px,Distance_cm,Time in Seconds
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,32,178.4415439,124.3933385,10.50521869,0.721873209,2.244826377
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,33,187.8724501,130.798229,11.40020233,0.783372616,2.314977201
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,34,199.3219922,136.1654153,12.64510589,0.868917006,2.385128025
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,35,210.3275446,140.0920587,11.68506362,0.802947052,2.45527885
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,36,214.1716884,137.0846271,4.880787492,0.335386614,2.525429674
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,37,212.4333408,132.5731773,4.834773184,0.33222471,2.595580498
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,38,206.5412425,131.5565508,5.979159832,0.410862013,2.665731322
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,39,209.3381642,132.2394312,2.879079162,0.197837872,2.735882147
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,40,203.2162545,132.6627937,6.136531161,0.42167589,2.806032971
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,41,198.255544,130.0190448,5.621214925,0.386265586,2.876183795
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,42,199.8022415,127.683138,2.801559189,0.192511035,2.946334619
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,43,206.3267599,126.3317076,6.663010135,0.457853249,3.016485444
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,44,210.9670039,126.0529165,4.648611529,0.319432486,3.086636268
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,45,218.2319986,122.6639137,8.0165758,0.550864429,3.156787092
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,46,228.9714769,118.7362337,11.43516782,0.785775293,3.226937917
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,47,239.703515,114.9370031,11.38467371,0.782305556,3.297088741
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,48,251.1150599,109.4400332,12.6664926,0.870386608,3.367239565
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,49,264.8964604,103.8389771,14.87611614,1.022222384,3.437390389
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,50,282.1928417,102.853929,17.32440831,1.190458437,3.507541214
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,51,298.7235622,103.2822913,16.53626972,1.136300961,3.577692038
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,52,307.2774351,102.9840318,8.559071217,0.588142369,3.647842862
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,53,318.9751279,101.2606884,11.82395576,0.812491119,3.717993686
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,54,332.3151672,103.1499269,13.47315365,0.925816868,3.788144511
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,55,345.5419338,103.8758264,13.24667071,0.910253939,3.858295335
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,56,361.7561518,102.4084986,16.28047654,1.11872396,3.928446159
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,57,375.1386184,104.3516992,13.52281186,0.929229166,3.998596984
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,58,392.7222544,105.7002919,17.63527597,1.211819919,4.068747808
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,59,415.080453,103.8852593,22.43174956,1.541412846,4.138898632
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,60,435.7960513,106.2182875,20.84655928,1.432485424,4.209049456
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,61,464.0045449,108.2947859,28.28481844,1.943610434,4.279200281
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,62,483.0667378,110.4916085,19.1883618,1.318541263,4.349351105
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,63,504.1473998,113.6706755,21.31902389,1.464951149,4.419501929
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,64,529.2578125,113.7339976,25.11049251,1.725484481,4.489652753
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,65,568.7515745,116.9265892,39.62259299,2.722693283,4.559803578
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,66,586.3639315,116.1869355,17.62788159,1.211311809,4.629954402
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,67,601.7620104,116.4985346,15.40123131,1.058306028,4.700105226
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,68,619.3414898,117.3956464,17.60235519,1.209557745,4.770256051
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,69,660.2611907,120.636262,41.04781975,2.820628704,4.840406875
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,70,681.7154025,124.1983154,21.74790633,1.494422096,4.910557699
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,71,707.1576454,128.5054066,25.80423917,1.773155752,4.980708523
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,72,724.4945107,133.4765077,18.0354857,1.239320602,5.050859348
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,73,749.1694197,138.2946574,25.14091685,1.72757511,5.121010172
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,74,781.639882,141.4635041,32.62472239,2.24182987,5.191160996
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,75,800.6681007,143.4562338,19.13227844,1.314687457,5.26131182
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,76,819.7749728,143.5276436,19.10700556,1.312950813,5.331462645
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,77,829.6393254,142.1245429,9.963641055,0.684658336,5.401613469
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,78,832.3296905,140.9667874,2.928901197,0.201261427,5.471764293
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,79,834.9754625,140.007247,2.814396439,0.193393155,5.541915118
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,80,841.1851344,138.6095007,6.365038878,0.437377953,5.612065942
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,81,864.2123934,135.1949066,23.27904874,1.599635583,5.682216766
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,82,899.7807809,129.6806694,35.99329104,2.473303344,5.75236759
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,83,933.4070025,128.5166243,33.64636355,2.312032634,5.822518415
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,84,957.9578225,126.0809849,24.67134171,1.695307936,5.892669239
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,85,979.0416582,125.1936296,21.10250051,1.450072599,5.962820063
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,86,1002.959061,125.0397831,23.91789738,1.6435345,6.032970887
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,87,1035.432272,123.2152899,32.52442514,2.234937877,6.103121712
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,88,1067.374203,121.6663149,31.97946596,2.197490638,6.173272536
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,89,1094.206256,121.0540579,26.83903776,1.844262637,6.24342336
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,90,1109.14279,121.0030277,14.93662103,1.026380019,6.313574184
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,91,1121.388625,122.3745701,12.32240302,0.84674226,6.383725009
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,92,1142.264818,121.9680357,20.88015078,1.434793687,6.453875833
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,93,1170.403005,119.4346501,28.25200171,1.94135541,6.524026657
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,94,1203.06642,116.7991924,32.76956432,2.251782782,6.594177482
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,95,1226.005548,114.5344354,23.0506552,1.583941366,6.664328306
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,96,1253.032078,111.4601833,27.20081492,1.869122399,6.73447913
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,97,1309.43151,108.7200037,56.4659593,3.880096593,6.804629954
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,98,1341.688205,105.8139878,32.38733217,2.22551744,6.874780779
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,99,1369.655041,107.499589,28.01758666,1.925247422,6.944931603
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,100,1394.896321,108.0474885,25.2472256,1.734880187,7.015082427
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,101,1425.12276,107.2336639,30.23739276,2.0777829,7.085233251
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,102,1446.646158,108.8154206,21.58144202,1.482983389,7.155384076
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,103,1465.414038,109.2064931,18.77195432,1.289927541,7.2255349
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,104,1483.89965,110.5355348,18.53332629,1.273530054,7.295685724
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,105,1488.81259,114.0980451,6.068645385,0.417011073,7.365836549
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,106,1492.179441,118.284733,5.372526556,0.369176797,7.435987373
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,107,1488.810283,124.1793353,6.789518532,0.466546359,7.506138197
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,108,1490.513703,125.3045096,2.041484249,0.140281971,7.576289021
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,109,1485.178758,125.3309569,5.335010919,0.366598885,7.646439846
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,110,1481.065406,116.7177131,9.545031879,0.655893323,7.71659067
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,111,1485.291441,114.1226504,4.959205571,0.340775166,7.786741494
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,112,1490.590017,114.0813142,5.298737729,0.364106348,7.856892318
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,113,1488.60623,111.8713103,2.969769381,0.204069712,7.927043143
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,114,1492.596077,108.0606302,5.517260355,0.379122278,7.997193967
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,115,1495.053692,104.7322465,4.137391797,0.284303676,8.067344791
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,116,1503.680596,104.2687937,8.639344202,0.593658382,8.137495616
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,117,1505.542464,106.0453519,2.573462498,0.176837217,8.20764644
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,118,1504.636646,106.5647482,1.044163535,0.071750404,8.277797264
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,119,1507.915843,107.6650227,3.458863232,0.237678127,8.347948088
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,120,1505.879489,111.1479167,4.034512012,0.277234222,8.418098913
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,121,1508.985028,109.2798654,3.624084195,0.249031397,8.488249737
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,122,1512.388966,106.6644271,4.292704093,0.294976066,8.558400561
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,123,1515.629615,104.1810717,4.082751631,0.28054904,8.628551385
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,124,1519.490936,102.8581971,4.081641318,0.280472744,8.69870221
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,125,1524.560313,101.0238718,5.391042033,0.3704491,8.768853034
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,126,1522.766722,102.691838,2.449301978,0.168305442,8.839003858
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,127,1523.501313,103.9006634,1.414525762,0.097200095,8.909154683
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,128,1526.962999,104.6971927,3.552144654,0.244088023,8.979305507
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,129,1529.323019,105.0367739,2.384325898,0.163840567,9.049456331
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,130,1531.462795,105.5037414,2.190136439,0.150496707,9.119607155
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,131,1533.50009,105.7931814,2.057753282,0.141399909,9.18975798
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,132,1536.488534,105.9746697,2.993949078,0.205731236,9.259908804
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,133,1538.219617,105.7784337,1.742170969,0.119714457,9.330059628
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,134,1539.437374,105.515103,1.245902814,0.085613055,9.400210452
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,135,1541.689698,105.2251129,2.270915333,0.156047483,9.470361277
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,136,1543.590452,105.0319247,1.910546955,0.131284527,9.540512101
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,137,1544.779426,104.4696287,1.315232255,0.090377074,9.610662925
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,138,1546.809878,104.3866208,2.032147477,0.139640389,9.68081375
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,139,1548.335137,104.4513074,1.526630004,0.104903414,9.750964574
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,140,1548.163168,104.0593665,0.428007997,0.029410859,9.821115398
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,141,1549.169233,104.2449581,1.023040496,0.07029892,9.891266222
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,142,1545.984403,103.3277879,3.314263769,0.227741877,9.961417047
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,143,1530.0475,103.5156488,15.93800999,1.095191139,10.03156787
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,144,1520.736591,103.6110323,9.311398204,0.639839027,10.1017187
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,145,1512.135679,103.742863,8.60192233,0.591086912,10.17186952
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,146,1506.973639,102.2234845,5.381000203,0.369759069,10.24202034
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,147,1505.672094,106.0897901,4.079502399,0.280325767,10.31217117
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,148,1497.193129,108.0181706,8.695487276,0.597516291,10.38232199
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,149,1492.565939,107.0368725,4.730098465,0.325031916,10.45247282
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,150,1483.150018,100.3235291,11.56410611,0.794635375,10.52262364
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,151,1474.164809,94.59275542,10.65719191,0.732316152,10.59277447
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,152,1463.25555,91.24861895,11.41031077,0.784067224,10.66292529
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,153,1449.017464,99.66426429,16.5392317,1.136504496,10.73307611
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,154,1431.394128,110.498717,20.68737117,1.421546706,10.80322694
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,155,1416.76914,115.0024226,15.30273298,1.051537649,10.87337776
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,156,1391.406886,118.1370804,25.55523386,1.756045183,10.94352859
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,157,1365.268117,118.0571383,26.13889161,1.79615162,11.01367941
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,158,1333.743813,117.5632534,31.52817312,2.166479745,11.08383024
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,159,1300.678726,115.444812,33.13288048,2.276748297,11.15398106
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,160,1265.209408,112.5008038,35.59128618,2.445679308,11.22413188
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,161,1225.037561,110.6686149,40.21360793,2.763305274,11.29428271
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,162,1188.832219,108.8158548,36.25271645,2.491129936,11.36443353
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,163,1148.777043,107.7860915,40.06841097,2.753327967,11.43458436
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,164,1111.283964,109.2595405,37.52202028,2.578351008,11.50473518
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,165,1064.257667,109.51024,47.02696598,3.231489782,11.574886
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,166,1018.40666,110.6018542,45.86399972,3.151575769,11.64503683
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,167,971.8829596,110.9969055,46.52537732,3.197022778,11.71518765
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,168,929.3667022,110.9817929,42.51626014,2.921533578,11.78533848
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,169,887.7817459,110.3453874,41.58982569,2.857873009,11.8554893
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,170,848.4642911,107.2293686,39.44073812,2.710197002,11.92564013
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,171,807.1394114,109.1200744,41.36810912,2.842637605,11.99579095
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,172,761.9066141,109.7466355,45.2371366,3.108500445,12.06594177
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,173,719.9768877,111.7275164,41.97649156,2.884443016,12.1360926
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,174,675.0214832,108.1285989,45.09923067,3.099024146,12.20624342
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,175,642.8187017,105.2327124,32.33272787,2.221765269,12.27639425
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,176,605.8087091,104.2259701,37.0236827,2.544107404,12.34654507
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,177,583.3215295,101.1421156,22.697652,1.559684512,12.4166959
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,178,563.4041343,103.5918737,20.06748477,1.378950792,12.48684672
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,179,542.8595347,99.58582202,20.93153179,1.438324367,12.55699754
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,180,516.0195162,99.87864709,26.84161582,1.84443979,12.62714837
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,181,484.0758854,101.020512,31.96403303,2.196430154,12.69729919
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,182,457.0443529,97.37895285,27.27571633,1.8742693,12.76745002
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,183,420.5640023,99.84169608,36.56338446,2.512477699,12.83760084
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,184,359.9108481,93.2105537,61.01456516,4.192657122,12.90775167
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,185,334.9549451,95.69840387,25.07960318,1.723361899,12.97790249
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,186,315.7033589,90.50052919,19.94094959,1.370255841,13.04805331
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,187,286.9780499,94.1556433,28.95692036,1.989794373,13.11820414
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,188,263.9641553,96.48069041,23.13104381,1.589465324,13.18835496
WIN_20230601_5507_LT_Imaging_T1.mp4,98,FALSE,0.8,200,470,189,243.3597578,94.2375239,20.72614282,1.424210925,13.25850579
