Time (s), Cell Name, Value
35.522271, C005, 19.51257
66.048441, C005, 17.41037
66.598012, C005, 18.41265
80.93682, C005, 23.081
85.733076, C005, 20.31626
86.232686, C005, 16.3215
256.000163, C005, 16.65515
269.339751, C005, 24.90194
300.215649, C005, 19.9722
352.72466, C005, 16.92539
439.456956, C005, 16.48017
606.226774, C005, 50.73045
657.836487, C005, 25.14059
735.026232, C005, 18.24111
741.321318, C005, 17.04849
811.266718, C005, 25.72019
817.112155, C005, 16.41291
844.540744, C005, 23.0267
924.478344, C005, 38.87712
97.873599, C006, 35.34127
132.996182, C006, 28.329
166.769818, C006, 31.42018
423.919085, C006, 26.7459
549.221273, C006, 53.28527
575.7505640000001, C006, 59.68859
635.803686, C006, 35.35711
11.540991, C008, 22.71266
18.685414, C008, 36.05576
43.066382, C008, 42.11811
166.320169, C008, 26.26214
333.189909, C008, 20.52611
446.101769, C008, 27.69541
502.058089, C008, 20.90262
541.527279, C008, 20.12323
632.50626, C008, 20.09042
672.125333, C008, 33.26202
676.022291, C008, 22.06494
903.344841, C008, 23.79944
922.28006, C008, 29.68197
928.77499, C008, 24.73265
930.723469, C008, 24.3575
6.49493, C010, 63.39515
31.775196, C010, 14.04505
102.020362, C010, 64.47818
105.41771, C010, 35.98892
284.27809, C010, 47.73114
371.460035, C010, 41.46957
458.092409, C010, 48.16835
478.826224, C010, 51.76642
491.766123, C010, 51.69106
576.599901, C010, 56.18589
598.882507, C010, 76.10896
767.051233, C010, 69.30807
793.830329, C010, 46.57941
821.558684, C010, 53.23979
896.999794, C010, 60.39683
134.045363, C013, 35.60728
216.081325, C013, 40.94865
393.492836, C013, 32.61835
433.361714, C013, 48.50285
437.208711, C013, 40.75642
495.812964, C013, 44.09951
525.040149, C013, 44.53708
529.08699, C013, 66.63731
587.291555, C013, 38.15068
588.04097, C013, 31.71869
592.837226, C013, 38.76677
629.858327, C013, 39.14889
761.655445, C013, 46.86587
765.302598, C013, 51.42557
793.8802899999999, C013, 31.5826
808.019253, C013, 38.88994
891.404162, C013, 50.22667
908.740629, C013, 38.07307
76.93994000000001, C014, 5.705479
88.281087, C014, 5.821065
680.518781, C014, 5.973539
803.722607, C014, 6.508129
33.124142, C016, 20.00748
76.44033, C016, 15.82873
83.634714, C016, 15.01929
102.020362, C016, 25.49637
155.728437, C016, 17.85501
193.448992, C016, 17.75426
193.84868, C016, 11.86352
214.482573, C016, 8.198614
234.566895, C016, 24.05101
255.050905, C016, 29.73589
282.029845, C016, 24.85075
356.671579, C016, 24.08638
369.111868, C016, 26.92694
387.547477, C016, 10.96359
391.144669, C016, 19.10073
401.18683, C016, 10.6152
401.636479, C016, 15.19487
438.407775, C016, 12.12497
473.430436, C016, 10.48856
582.345416, C016, 23.51751
674.073812, C016, 10.60921
679.319717, C016, 19.50268
785.636725, C016, 24.38309
786.186296, C016, 8.203922
