Time (s), Cell Name, Value
0.7494150000000001, C02, 8.439419
7.094462, C02, 7.59892
29.027341, C02, 6.602176
37.420789, C02, 8.011312
38.220165, C02, 6.871116
94.82597800000001, C02, 6.320635
100.371649, C02, 7.233438
211.984523, C02, 6.209113
233.767519, C02, 5.852117
244.209368, C02, 6.085823
291.27263, C02, 6.799546
301.164908, C02, 6.608304
308.409253, C02, 6.142953
375.806642, C02, 6.000578
424.118929, C02, 6.41435
433.961246, C02, 5.702973
469.883205, C02, 5.75599
477.876965, C02, 6.68853
481.024508, C02, 6.62347
534.832504, C02, 5.776557
607.575721, C02, 6.060021
627.060511, C02, 6.443684
630.907508, C02, 6.816335
650.292376, C02, 5.804499
664.681144, C02, 5.924151
752.362699, C02, 6.543947
804.721827, C02, 6.053948
889.205878, C02, 5.754195
932.222299, C02, 5.898746
620.51562, C03, 9.634626
7.144423, C04, 5.905123
63.750236, C04, 5.626216
69.59567300000001, C04, 6.282708
71.39426899999999, C04, 7.150354
77.83923799999999, C04, 6.823312
92.57773299999999, C04, 6.048657
153.829919, C04, 5.827898
161.37403, C04, 6.456848
204.989983, C04, 6.544678
262.994704, C04, 6.151227
282.129767, C04, 6.050067
338.885463, C04, 5.760219
344.23129, C04, 5.709604
354.323412, C04, 6.870625
358.070487, C04, 6.240338
434.710661, C04, 5.718612
439.057268, C04, 8.801744
450.997947, C04, 6.128116
470.582659, C04, 5.726988
481.923806, C04, 6.436716
537.130711, C04, 6.932656
542.826265, C04, 6.301585
562.161172, C04, 6.623644
0.549571, C05, 5.630489
4.396568, C05, 5.992128
7.394228, C05, 5.549935
15.338027, C05, 7.064731
26.279486, C05, 7.567074
31.825157, C05, 6.80393
41.917279, C05, 6.844574
64.05000200000001, C05, 5.844485
75.241266, C05, 5.452203
82.48561100000001, C05, 5.701585
87.531672, C05, 6.446573
87.93136, C05, 6.333982
101.071103, C05, 5.830319
107.91576, C05, 6.22723
110.763537, C05, 7.411186
115.40991, C05, 6.476596
120.605854, C05, 6.022673
130.348249, C05, 5.548963
134.844739, C05, 7.129671
137.992282, C05, 6.15462
146.935301, C05, 6.697712
152.780738, C05, 8.431517
