Time (s), Cell Name, Value
277.733199, C001, 6.659223
345.929964, C001, 8.033808
538.679502, C001, 6.270816
633.50548, C001, 6.287181
792.631265, C001, 6.065435
879.613366, C001, 5.968942
932.522065, C001, 5.940948
968.943634, C002, 8.033106
159.8752, C003, 6.438647
228.471653, C003, 7.40863
733.477441, C003, 6.688575
967.544726, C003, 8.484326
968.74379, C003, 6.64081
1.548791, C004, 17.73459
7.693994, C004, 7.926741
7.99376, C004, 9.943472
8.593292, C004, 7.087042
8.743175000000001, C004, 8.044689
9.142863, C004, 8.034843
9.292745999999999, C004, 8.044769
9.49259, C004, 9.145069
10.192044, C004, 12.25546
10.941459, C004, 8.380943
11.49103, C004, 8.099564
11.790796, C004, 7.030121
13.239665, C004, 9.073944
14.089002, C004, 10.91532
15.387988, C004, 7.20443
34.622973, C004, 8.239582
46.46373, C004, 7.559645
183.157026, C004, 9.428158
183.906441, C004, 8.658888
184.256168, C004, 8.00494
184.555934, C004, 7.974609
239.163307, C004, 6.960317
382.001806, C004, 8.778254
478.726302, C004, 7.441546
574.601461, C004, 7.487101
768.100414, C004, 8.707135
772.89667, C004, 9.364328
773.746007, C004, 11.54951
865.924052, C004, 7.992074
967.794531, C004, 13.01344
968.194219, C004, 7.480146
6.444969, C005, 10.24817
425.367954, C005, 11.69495
928.525185, C005, 15.16891
3.047621, C006, 18.94611
4.9961, C006, 24.94616
15.687754, C006, 22.81536
140.290488, C006, 19.87656
257.349111, C006, 17.11988
258.897902, C006, 22.67904
264.84326, C006, 29.69793
266.491974, C006, 19.91201
546.57334, C006, 16.21936
573.652202, C006, 20.26689
627.560121, C006, 23.97965
684.315817, C006, 18.10229
721.93645, C006, 23.5091
772.247177, C006, 19.01106
860.178537, C006, 17.77506
60.203005, C007, 15.25573
111.962601, C007, 13.27472
148.484092, C007, 11.54119
168.118765, C007, 18.75834
205.689437, C007, 13.27437
301.76444, C007, 9.290394
302.363972, C007, 10.88563
386.598218, C007, 9.570732
394.142329, C007, 12.54216
403.68488, C007, 19.28137
427.366394, C007, 23.31119
443.253992, C007, 10.28715
443.853524, C007, 10.49904
485.820764, C007, 14.37338
491.366435, C007, 18.10523
520.793464, C007, 12.58293
523.3414739999999, C007, 10.20263
546.773184, C007, 16.61647
