File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px,Distance_cm
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,0,1450.4334856345129,101.90956275839851,0.0,0.0
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,1,1447.0062367362207,105.56117897952345,5.008027160192706,0.344460168239315
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,2,1442.46904247371,111.01977072069539,7.098052942360321,0.48821550532543817
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,3,1433.9665219610447,113.07968870911975,8.748492280806401,0.6017353793206991
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,4,1422.8090496295706,108.93654216467007,11.90188439350656,0.8186307640540815
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,5,1402.0704616292046,101.65642655163042,21.979288332158273,1.5117708260161122
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,6,1372.3374015854467,101.8729960378849,29.73384875706619,2.0451419726060864
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,7,1340.6359636965171,102.32898466490812,31.704717154607074,2.180701472999922
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,8,1302.7324668919375,100.2045110927789,37.96298800112358,2.6111554141872784
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,9,1258.09324546145,94.76569505353162,44.96933188105955,3.093063022598167
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,10,1194.6760290468656,87.94165115212552,63.78331218228279,4.387118867846646
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,11,1193.3117424937186,87.86056498359434,1.3666941010425937,0.09400341989333304
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,12,1193.681278549367,88.02306485491648,0.40368688931393376,0.02776623396022729
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,13,1138.3976945685183,79.0584148554599,56.00571048902351,3.852162905735733
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,14,1098.665659095236,78.19812544850109,39.74134799819825,2.733473876964712
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,15,1049.2405695728203,77.36641636419743,49.43208688999195,3.4000184946864107
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,16,1013.0936783833766,77.89197832377933,36.15071172238297,2.4865041349703567
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,17,982.5099347581419,74.91191309796375,30.728588690081487,2.113561786181464
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,18,919.1825561366343,70.219297029899,63.50100415453315,4.367701267337825
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,19,887.5559649585583,69.59772036263172,31.63269870084503,2.1757479278401837
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,20,853.72660020072,72.52680272354132,33.95593384661753,2.335543780293486
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,21,827.9442003618166,73.59576392641496,25.804550364351165,1.7748785051521665
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,22,806.2996829616394,76.05000435791561,21.783214399674456,1.498284545369
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,23,785.533060649925,81.40035059295361,21.44478507871272,1.4750068319887253
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,24,762.924285455483,86.40993324879109,23.15712923007698,1.5927846186491001
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,25,742.5558483993357,92.0868179792879,21.1447451711668,1.45436960424897
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,26,717.3482344723636,96.63309271284935,25.614300963412884,1.761792845159039
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,27,691.3006479049405,99.59990744215135,26.216001900087715,1.803178803990139
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,28,672.5150138369984,104.95354956218577,19.533600059488165,1.343552450412804
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,29,642.8383234766841,106.85858455768715,29.737772429623178,2.045411849119504
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,30,609.235061395463,106.73441987232252,33.60349147586184,2.3113022267951027
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,31,583.0182438486981,106.80006143051878,26.216899723165636,1.8032405577064383
6026_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,32,559.7052758520178,104.09785845330833,23.469051487955046,1.61423913356873
