File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px,Distance_cm
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,0,1259.5758086176024,113.00945778430743,0.0,0.0
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,1,1293.3575066989702,115.58875314972876,33.880021987046696,2.3343573346897606
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,2,1327.3237965626097,117.29153560154332,34.008944634889644,2.3432401957668545
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,3,1352.734151334833,116.464279173762,25.423817235961284,1.7517188820972056
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,4,1365.9024944999694,118.25230442636078,13.28917965935909,0.9156338216573576
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,5,1380.7037848790058,119.1826855887231,14.830502553583022,1.0218320527161362
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,6,1398.8816566094404,116.91828343225536,18.31836613277368,1.262148305509416
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,7,1419.5938365393358,113.02272996558403,21.075334736607605,1.4521053806355682
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,8,1440.4427898370145,112.64786692403645,20.852323033866167,1.4367397175254566
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,9,1455.531584732841,109.99938900814746,15.319470182720888,1.055522266138673
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,10,1469.5995818247293,105.11574075366461,14.891560108023857,1.0260389611444034
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,11,1483.9014887769756,102.63479619935994,14.515496145576487,1.0001278897352068
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,12,1490.1743075453678,103.3484587483513,6.313285161857199,0.4349897862877403
6027_LT_Imaging-D1_20231114.mp4,99.0,False,0.8,200.0,434.0,13,1494.4683399526045,99.6470712467635,5.669125483821084,0.39060673158636183
