Time (s), Cell Name, Value
2.897738, C000, 12.75399
5.245905, C000, 5.707733
35.97192, C000, 9.176733
113.91108, C000, 7.033116
125.801798, C000, 20.12914
139.191346, C000, 23.81179
157.327189, C000, 27.01387
158.276448, C000, 5.963598
183.057104, C000, 6.294795
252.952543, C000, 25.98034
258.897902, C000, 7.910518
365.764481, C000, 28.13335
366.264091, C000, 32.1548
372.609138, C000, 6.9435
422.420255, C000, 5.915971
524.340695, C000, 11.33007
544.07529, C000, 14.27839
636.303296, C000, 26.55646
663.032431, C000, 28.98189
683.3665580000001, C000, 6.171813
684.715505, C000, 6.006011
709.1963950000001, C000, 10.52261
709.346278, C000, 6.906266
739.073073, C000, 5.814729
780.190976, C000, 15.10276
799.975532, C000, 27.23132
922.1801380000001, C000, 9.99415
929.924093, C000, 14.15307
45.714315, C001, 13.21258
58.904019, C001, 10.51624
75.64095399999999, C001, 10.20674
76.690135, C001, 8.559096
92.727616, C001, 9.709871
103.069543, C001, 12.51705
103.619114, C001, 10.28358
104.168685, C001, 10.47569
104.468451, C001, 10.35054
402.835543, C001, 24.56071
457.892565, C001, 10.13972
520.993307, C001, 24.71485
636.603062, C001, 9.855789
801.474362, C001, 20.34144
865.574325, C001, 10.01931
892.653187, C001, 11.21204
919.78201, C001, 13.46176
928.27538, C001, 21.56183
928.924873, C001, 19.8147
932.5720260000001, C001, 14.31443
938.617307, C001, 16.55159
941.315201, C001, 24.96383
941.814811, C001, 9.147095
944.013095, C001, 23.3083
963.797651, C001, 12.83372
964.097417, C001, 9.678082
35.822037, C002, 20.41038
36.271686, C002, 24.08698
54.807217, C002, 36.75527
60.302927, C002, 30.55702
93.576953, C002, 30.60579
102.42005, C002, 20.72314
105.667515, C002, 27.41659
139.990722, C002, 34.11788
158.226487, C002, 38.66625
162.972782, C002, 38.04461
169.917361, C002, 29.29827
182.957182, C002, 22.79591
247.456833, C002, 30.25059
248.80578, C002, 42.98012
251.004064, C002, 34.11789
296.318691, C002, 39.66935
301.26483, C002, 50.12162
305.061866, C002, 53.09689
306.161008, C002, 20.71893
309.558356, C002, 36.8939
313.005665, C002, 31.94086
369.461595, C002, 22.26076
371.70984, C002, 29.24642
391.994006, C002, 28.80836
461.289913, C002, 21.54706
463.887885, C002, 51.55154
522.442177, C002, 18.12807
532.634221, C002, 31.16473
576.4999790000001, C002, 22.38102
619.416478, C002, 46.19706
620.215854, C002, 16.47915
620.51562, C002, 17.38546
621.215074, C002, 26.65647
624.5125, C002, 31.89535
777.193316, C002, 24.28609
803.772568, C002, 23.35112
804.3721, C002, 18.47795
807.969292, C002, 29.76939
828.902951, C002, 26.11993
896.250379, C002, 57.95132
937.118477, C002, 37.45147
938.4674240000001, C002, 62.30157
68.796297, C003, 6.04895
178.36077, C003, 5.635189
208.087565, C003, 6.610301
223.575475, C003, 5.538831
225.923642, C003, 6.973093
343.182109, C003, 5.551389
347.278911, C003, 6.61412
469.13379, C003, 7.870898
471.531918, C003, 7.288029
664.131573, C003, 6.291959
669.877088, C003, 7.108478
792.831109, C003, 5.804113
852.134816, C003, 5.745824
856.131696, C003, 6.539504
900.79683, C003, 5.487131
968.493985, C003, 6.337406
814.86391, C006, 8.712208
217.030584, C007, 111.857
374.107968, C007, 64.24213
397.489716, C007, 39.36282
462.688821, C007, 58.75673
581.196313, C007, 19.18574
778.542263, C007, 23.82066
861.0778350000001, C007, 61.13329
883.8100899999999, C007, 10.4475
965.646208, C007, 78.75142
65.598793, C008, 14.74811
160.224927, C008, 11.00704
187.553594, C008, 13.28209
189.002463, C008, 14.50512
204.890061, C008, 17.34982
236.415452, C008, 16.63275
285.627037, C008, 11.46074
383.150909, C008, 20.02586
406.732501, C008, 14.04109
409.18059, C008, 11.93018
454.345334, C008, 19.67732
534.882466, C008, 12.21008
625.611642, C008, 12.44708
685.315037, C008, 15.18268
685.914569, C008, 20.05642
727.681965, C008, 12.50947
826.554784, C008, 14.91982
907.841331, C008, 15.10863
909.440083, C008, 11.3821
958.75159, C008, 17.07733
963.847612, C008, 13.32581
964.896793, C008, 12.83359
104.368529, C009, 17.39428
217.030584, C009, 32.44315
217.430272, C009, 19.05766
374.107968, C009, 24.09428
397.539677, C009, 19.40333
462.738782, C009, 24.25928
778.592224, C009, 19.26874
861.177757, C009, 20.91368
873.268319, C009, 19.89093
160.274888, C010, 10.7548
204.640256, C010, 18.5915
214.282729, C010, 10.50783
383.20087, C010, 9.305083
395.741081, C010, 12.08011
406.632579, C010, 9.838902
406.982306, C010, 10.19846
550.520259, C010, 12.93803
580.946508, C010, 10.5921
626.810706, C010, 9.284995
727.681965, C010, 11.61156
793.1308749999999, C010, 10.98315
826.504823, C010, 12.21133
