Time (s), Cell Name, Value
2.947699, C000, 46.34092
5.295866, C000, 33.36639
246.257769, C000, 15.83508
246.707418, C000, 18.38371
316.403013, C000, 16.90094
445.252432, C000, 16.75669
596.284535, C000, 20.9711
632.706104, C000, 22.20725
704.849788, C000, 19.04502
705.649164, C000, 26.51381
764.453261, C000, 24.66621
811.5664839999999, C000, 20.19259
917.333921, C000, 18.1108
5.395788, C001, 12.22983
37.170984, C001, 14.20959
811.516523, C001, 14.64889
17.48635, C002, 13.23475
133.445831, C002, 13.58009
257.598915, C002, 11.87545
323.047826, C002, 12.30377
412.727821, C002, 10.00852
452.896465, C002, 11.91702
454.794983, C002, 22.88779
717.140194, C002, 10.56156
112.662055, C003, 8.154331
134.644895, C003, 8.36816
214.782339, C003, 16.10089
246.107886, C003, 8.086033
248.456053, C003, 9.226772
410.429615, C003, 10.52903
445.302393, C003, 11.32786
596.234574, C003, 8.723017
596.684223, C003, 8.903463
740.521942, C003, 10.59761
764.603144, C003, 10.73389
765.802208, C003, 9.731179
766.101974, C003, 8.398003
811.616445, C003, 8.17621
870.420542, C003, 8.926853
870.720308, C003, 8.264614
871.2698789999999, C003, 8.968119
876.016174, C003, 8.473852
121.005542, C004, 12.17225
126.850979, C004, 18.00357
131.647235, C004, 17.93467
134.644895, C004, 41.60835
258.248408, C004, 15.54944
350.126688, C004, 14.3878
379.7036, C004, 15.90128
577.199433, C004, 17.26902
629.358717, C004, 11.55419
809.717927, C004, 12.36204
58.554292, C005, 35.15342
374.457695, C005, 37.90654
156.827579, C006, 15.95889
182.407611, C006, 45.63469
183.35687, C006, 22.74571
203.441192, C006, 23.52082
226.673057, C006, 11.4466
243.459953, C006, 9.594254
387.147789, C006, 9.577662
403.285192, C006, 14.77851
403.584958, C006, 48.52692
516.646701, C006, 29.67431
616.418818, C006, 17.64901
655.98793, C006, 23.95586
656.7873059999999, C006, 28.92606
657.5367209999999, C006, 24.41993
658.036331, C006, 15.89253
790.283098, C006, 9.468279
856.181657, C006, 20.29542
856.631306, C006, 9.669922
856.981033, C006, 21.4203
857.430682, C006, 18.93409
940.6157470000001, C006, 13.22294
955.903813, C006, 12.47874
183.107065, C007, 6.83382
390.345293, C007, 7.795394
656.287696, C007, 7.172256
114.41069, C008, 35.57653
159.575434, C008, 44.63944
218.179687, C008, 28.70566
231.869001, C008, 22.74419
323.097787, C008, 22.67928
531.58504, C008, 28.12109
597.233794, C008, 48.85213
598.03317, C008, 43.55708
637.252555, C008, 18.78952
710.5953029999999, C008, 44.30775
728.181575, C008, 11.8299
759.2573169999999, C008, 31.52637
764.153495, C008, 16.40268
764.5032220000001, C008, 29.15277
812.3158989999999, C008, 50.09303
855.632086, C008, 31.87139
856.231618, C008, 10.5822
955.75393, C008, 18.59305
5.295866, C009, 12.70461
459.891005, C009, 13.35875
464.337534, C009, 9.866346
466.63574, C009, 9.435435
547.472638, C010, 17.86305
756.209696, C010, 18.92312
809.767888, C010, 14.87181
26.97894, C011, 22.38462
37.620633, C011, 22.22943
57.505111, C011, 16.03671
68.796297, C011, 19.37443
121.40523, C011, 13.40616
149.883, C011, 13.4484
150.232727, C011, 18.13229
169.167946, C011, 13.23999
178.86038, C011, 37.07686
186.754218, C011, 12.09884
187.153906, C011, 13.62129
214.032924, C011, 15.5983
234.417012, C011, 24.25824
262.994704, C011, 17.04917
288.674658, C011, 17.78458
297.717599, C011, 22.48462
339.435034, C011, 14.86544
369.061907, C011, 15.76583
390.19541, C011, 22.59703
427.66616, C011, 15.86798
482.773143, C011, 30.65598
508.652941, C011, 16.0861
509.152551, C011, 16.69887
509.702122, C011, 12.44184
511.150991, C011, 21.83221
527.738042, C011, 35.32339
550.6701420000001, C011, 18.6454
551.169752, C011, 22.39692
605.1276319999999, C011, 14.05615
613.121392, C011, 16.92217
647.794326, C011, 22.31427
662.283016, C011, 15.98071
678.770146, C011, 14.74123
679.219795, C011, 18.49795
691.010591, C011, 16.43211
713.742846, C011, 16.13391
742.270577, C011, 14.84857
743.119914, C011, 12.13608
754.1113340000001, C011, 35.72603
755.060593, C011, 18.77346
784.9872319999999, C011, 19.39356
796.478262, C011, 14.36776
807.1699159999999, C011, 24.71016
838.395541, C011, 23.90994
839.444722, C011, 15.98657
908.1410969999999, C011, 18.27881
11.191264, C012, 15.30265
11.49103, C012, 16.94075
49.961, C012, 20.37466
51.709635, C012, 14.77505
94.9259, C012, 31.57488
114.460651, C012, 33.02631
116.459091, C012, 11.70557
128.449731, C012, 18.10625
191.000903, C012, 20.11092
216.83074, C012, 23.28788
231.219508, C012, 52.6388
256.249969, C012, 24.45687
272.137567, C012, 29.27007
303.363192, C012, 21.46544
318.351492, C012, 17.10369
384.349973, C012, 28.31861
423.219631, C012, 9.813127
446.001847, C012, 21.27394
454.6451, C012, 26.75987
467.235272, C012, 15.16469
488.468697, C012, 31.44036
570.55462, C012, 34.42838
585.842686, C012, 31.19469
588.640502, C012, 27.41502
602.829426, C012, 30.91734
604.328256, C012, 9.839202
708.297097, C012, 29.08203
727.182355, C012, 35.26754
765.652325, C012, 16.95229
782.988792, C012, 14.6295
823.707007, C012, 25.71668
835.198037, C012, 18.29026
852.734348, C012, 37.10131
855.33232, C012, 43.44472
874.217578, C012, 14.60831
878.364341, C012, 16.21489
880.063015, C012, 42.96276
895.201198, C012, 12.1595
919.332361, C012, 33.88554
920.431503, C012, 13.72487
954.305061, C012, 20.74781
966.495545, C012, 13.20211
966.74535, C012, 23.09231
2.697894, C013, 20.96623
24.680734, C013, 6.771784
37.220945, C013, 9.312346
37.47075, C013, 19.91178
38.619853, C013, 7.14233
193.299109, C013, 24.33044
196.496613, C013, 7.641786
229.470873, C013, 23.14281
403.18527, C013, 13.5323
407.831643, C013, 6.415681
445.052588, C013, 6.604464
486.770023, C013, 23.95469
487.169711, C013, 12.28083
506.354735, C013, 18.03803
506.654501, C013, 18.20146
565.258754, C013, 14.19732
570.704503, C013, 20.01402
595.53512, C013, 6.539188
595.734964, C013, 24.58992
688.212775, C013, 23.63834
690.6608639999999, C013, 27.68315
766.6515450000001, C013, 19.61273
877.365121, C013, 24.14561
877.864731, C013, 24.36482
878.514224, C013, 7.76577
879.063795, C013, 10.9828
914.436183, C013, 9.326185
0.149883, C014, 16.46159
7.644033, C014, 37.76489
12.98986, C014, 24.27979
14.838417, C014, 23.67941
16.836857, C014, 19.8834
25.130383, C014, 45.63352
164.071924, C014, 14.53484
200.143766, C014, 21.6831
467.584999, C014, 23.22227
499.360195, C014, 14.32999
552.468738, C014, 15.49646
823.557124, C014, 21.87891
900.646947, C014, 17.25815
904.194178, C014, 14.71443
953.0560359999999, C014, 19.68843
954.404983, C014, 34.09614
959.101317, C014, 39.0028
170.317049, C017, 15.14821
170.816659, C017, 15.96684
171.166386, C017, 14.56614
171.516113, C017, 11.0703
171.815879, C017, 19.39579
243.360031, C017, 26.19627
243.959563, C017, 18.22654
295.469354, C017, 10.79342
295.719159, C017, 17.43594
393.542797, C017, 38.23954
477.077589, C017, 16.19548
477.377355, C017, 33.6229
478.176731, C017, 8.888515
478.376575, C017, 15.9176
478.676341, C017, 19.83472
