File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px,Distance_cm
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,0,552.121360594891,98.67941769518256,0.0,0.0
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,1,541.8924226726873,96.78059698574975,10.403686418903082,0.7148482117195685
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,2,537.0207110781848,94.69622235652689,5.2988858692141845,0.3640920088509579
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,3,555.9669463367073,98.92429024105505,19.412274171447812,1.33383773002383
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,4,556.6289071751738,99.05237907266267,0.6742394978387561,0.04632770345951588
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,5,533.7245971780825,96.35162056215762,23.062990113489697,1.5846822535499359
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,6,585.8634499366605,102.46044726511056,52.495502004146836,3.607021032737163
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,7,594.6982845734848,103.29188746210534,8.873871526070769,0.6097330250088135
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,8,571.2381233196368,99.36453736113225,23.786619029869815,1.634403555787863
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,9,532.5409922722581,96.77939436655171,38.78338452998173,2.664847051264059
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,10,551.4204482393301,98.5192589042478,18.959456379921395,1.3027241443702562
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,11,542.7037762701913,98.57537542520534,8.716852601799271,0.5989440899427138
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,12,589.8774739194757,101.70278679052403,47.27725089040215,3.2484695225545503
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,13,506.7068778366712,98.35988827879518,83.2377499889848,5.719353153423859
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,14,503.30545710910405,98.68135106639737,3.416577423348746,0.23475662019615262
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,15,525.6749769758603,100.13270335828156,22.416552869349932,1.540264872118426
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,16,496.8157424637142,96.5909440516065,29.075754085035637,1.9978255759728207
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,17,497.72374704734517,98.87259294443874,2.4556860536431513,0.16873276580135305
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,18,489.4425002534983,96.58941517947677,8.590224046380635,0.5902433090128721
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,19,467.5367266992904,94.9000888599642,21.970815606664022,1.5096377970319592
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,20,462.284017035135,94.64085300933175,5.259102779197689,0.3613584709866006
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,21,433.0690409208732,92.85284578813528,29.26963954646414,2.0111476494956024
WIN_20230601_5455_LT_Imaging_T1.mp4,99.5,False,0.8,200.0,811.0,22,450.9203693053193,93.99208281836982,17.887643391469677,1.2290787491476174
