File,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance_px,Distance_cm
WIN_20230515_5391_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,650.0,0,488.7094147520321,125.27374831211863,0.0,0.0
WIN_20230515_5391_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,650.0,1,457.9292737900629,125.89076922441835,30.786324763519758,2.1166070542868822
WIN_20230515_5391_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,650.0,2,428.7193816508302,123.99423515584282,29.271396281333686,2.012453397208116
WIN_20230515_5391_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,650.0,3,396.16942081480494,122.88590954552855,32.56882460398682,2.239156652706907
WIN_20230515_5391_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,650.0,4,372.1712609858779,123.09125750940133,23.99903837575569,1.649970703304521
WIN_20230515_5391_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,650.0,5,351.35151661937056,120.14670441782907,21.026938635850005,1.445634286929715
WIN_20230515_5391_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,650.0,6,334.8892721177096,112.99780923636239,17.94748440166655,1.2339170843895206
WIN_20230515_5391_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,650.0,7,313.9959908712532,106.140485642335,21.989817828184297,1.5118337084772908
WIN_20230515_5391_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,650.0,8,290.6925652082824,102.97058207339641,23.51803427725145,1.6169009336631195
WIN_20230515_5391_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,650.0,9,263.55913193625145,103.76813850560899,27.145152373680297,1.8662708668592372
WIN_20230515_5391_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,650.0,10,244.9338009245047,99.6914610110825,19.066259588380557,1.3108345946980575
WIN_20230515_5391_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,650.0,11,237.28106929217762,96.86898506906694,8.156633611955133,0.5607810732496122
WIN_20230515_5391_LT_Imaging_T1.mp4,99.0,False,0.8,200.0,650.0,12,232.40659247454388,94.40963917272659,5.459753335407639,0.37536641717245833
