Time (s), Cell Name, Value
21.533191, C000, 17.33607
191.150786, C000, 15.43548
192.000123, C000, 39.36251
219.278829, C000, 17.81987
252.30305, C000, 13.92419
364.315612, C000, 14.34537
377.954965, C000, 20.07576
379.253951, C000, 17.93579
388.596658, C000, 13.93568
395.741081, C000, 23.20649
396.69034, C000, 17.21679
465.736442, C000, 23.90062
528.437497, C000, 15.6082
555.716203, C000, 17.58323
564.859066, C000, 15.66202
565.408637, C000, 23.68348
572.652982, C000, 16.62493
639.1011119999999, C000, 17.87092
685.414959, C000, 19.14807
700.703025, C000, 17.99577
745.867769, C000, 16.87648
805.271398, C000, 23.66825
857.430682, C000, 13.93739
901.246479, C000, 25.26657
970.892113, C000, 21.29226
981.8835330000001, C000, 13.81571
11.441069, C001, 13.25422
28.677614, C001, 17.936
33.224065, C001, 12.96177
42.067162, C001, 13.49529
42.616733, C001, 20.06837
74.491851, C001, 15.57375
84.68389500000001, C001, 28.75365
90.479371, C001, 20.65589
129.648795, C001, 14.9981
176.262408, C001, 16.38587
258.148487, C001, 13.72752
317.951804, C001, 25.9897
350.526376, C001, 18.5704
388.796502, C001, 12.63628
401.086908, C001, 14.01075
471.581879, C001, 16.90614
480.175171, C001, 18.31104
503.556919, C001, 13.59042
504.955827, C001, 20.25343
542.176772, C001, 12.45122
542.876226, C001, 12.50062
627.959809, C001, 12.50558
632.905948, C001, 14.89057
633.255675, C001, 12.78923
653.090192, C001, 28.66251
755.41032, C001, 12.5317
772.496982, C001, 21.81388
809.518083, C001, 26.22624
841.942772, C001, 12.65581
873.268319, C001, 23.2124
884.759349, C001, 15.1734
938.417463, C001, 19.26901
942.963914, C001, 24.39629
1004.765671, C001, 17.08822
30.925859, C002, 11.02506
866.523584, C002, 12.09297
1014.358183, C002, 10.42276
961.24964, C004, 6.777215
7.793916, C005, 26.17562
39.9688, C005, 39.16625
109.614434, C005, 18.69744
153.180426, C005, 22.21517
223.625436, C005, 22.36943
256.000163, C005, 19.02291
289.174268, C005, 23.33456
541.377396, C005, 24.43237
668.5781019999999, C005, 28.97288
724.5344219999999, C005, 20.62739
775.494642, C005, 21.73729
909.240239, C005, 33.07906
973.140358, C005, 47.78152
974.289461, C005, 19.33894
28.427809, C006, 9.63645
28.877458, C006, 15.08804
219.278829, C006, 9.393767
4.49649, C007, 8.03964
12.690094, C007, 7.284227
16.437169, C007, 7.155599
174.763578, C007, 6.636579
252.103206, C007, 7.079141
9.042941000000001, C008, 14.93218
10.891498, C008, 14.64986
14.838417, C008, 25.21195
72.34352800000001, C008, 30.44108
154.229607, C008, 32.45437
167.019623, C008, 31.80093
174.214007, C008, 30.67511
363.616158, C008, 27.87036
374.20789, C008, 13.63625
415.075988, C008, 20.95193
509.152551, C008, 14.56545
523.14163, C008, 16.82068
532.434377, C008, 22.98615
616.01913, C008, 14.45931
626.6608230000001, C008, 21.53573
627.260355, C008, 20.7267
628.50938, C008, 16.45073
734.076973, C008, 21.25886
738.723346, C008, 15.66745
781.39004, C008, 15.87587
785.536803, C008, 16.38437
843.491563, C008, 15.26153
17.086662, C009, 58.01391
4.296646, C010, 17.84679
5.295866, C010, 13.94849
172.465372, C010, 16.08183
312.356172, C010, 12.30965
386.897984, C010, 26.54212
510.151771, C010, 18.56403
510.951147, C010, 11.35902
518.695102, C010, 23.35447
519.294634, C010, 31.36284
598.732624, C010, 18.6897
610.673303, C010, 20.1567
611.572601, C010, 11.36906
743.869329, C010, 39.90739
848.787429, C010, 13.93776
849.586805, C010, 14.2682
883.0606749999999, C010, 12.68022
883.959973, C010, 12.12291
41.867318, C012, 10.66821
42.916499, C012, 10.78169
306.161008, C012, 13.40752
517.14631, C012, 10.86861
849.536844, C012, 11.03582
910.139537, C012, 10.4803
6.045281, C014, 15.09898
6.49493, C014, 12.62355
12.590172, C014, 20.70724
67.14758399999999, C014, 12.82911
75.64095399999999, C014, 17.43065
95.225666, C014, 21.60672
238.413892, C014, 12.15916
275.035305, C014, 11.42853
355.72232, C014, 17.73397
409.230551, C014, 15.90992
511.550679, C014, 18.4875
545.124471, C014, 24.55825
611.922328, C014, 11.34845
612.421938, C014, 10.37751
695.856808, C014, 20.44459
718.339258, C014, 16.35358
737.774087, C014, 13.31484
783.088714, C014, 15.85853
794.479822, C014, 14.22385
973.939734, C014, 14.58111
978.386263, C014, 21.75886
